"src_ip","dst_ip",start,finish,"total_duration","total_bytes","total_packets","src_ports","dst_ports",pps,bps,bpp,"num_protocols","total_http_errors","total_failures","flag_syn","flag_ack"
"192.168.10.14","209.85.232.108","2017-07-07 18:29:07.688","2017-07-07 19:21:05.532","3117.844675",2798,38,2,1,"0.01218790670","0.8974148143","73.63157894736842",2,0,0,2,36
"192.168.10.14","209.85.232.156","2017-07-07 19:58:59.102","2017-07-07 20:01:59.598","180.496189",1335,22,1,1,"0.121886230","7.39627805","60.68181818181818",3,0,0,1,21
"192.168.10.14","209.85.232.157","2017-07-07 19:41:04.326","2017-07-07 19:44:04.575","180.248465",1779,31,2,1,"0.171984821","9.86970957","57.38709677419355",3,0,0,2,29
"192.168.10.14","212.129.18.33","2017-07-07 17:28:15.313","2017-07-07 17:29:20.508","65.195046",306,16,2,1,"0.24541742","4.6936082","19.125",2,0,0,2,14
"192.168.10.14","212.239.56.65","2017-07-07 17:55:15.073","2017-07-07 18:06:57.889","702.816003",2118,53,6,1,"0.0754109181","3.01359103","39.9622641509434",3,0,0,6,47
"192.168.10.14","212.77.100.127","2017-07-07 17:46:11.401","2017-07-07 17:48:14.053","122.652494",15548,156,7,1,"1.27188608","126.764646","99.66666666666667",3,0,0,7,149
"192.168.10.14","212.77.100.128","2017-07-07 17:46:15.914","2017-07-07 17:48:12.053","116.139208",3749,39,3,1,"0.335803908","32.2802270","96.12820512820512",3,0,0,3,36
"192.168.10.14","212.77.100.137","2017-07-07 17:46:13.292","2017-07-07 18:05:30.421","1157.128978",9732,316,8,1,"0.2730896953","8.410471248","30.79746835443038",3,0,0,8,308
"192.168.10.14","212.77.100.214","2017-07-07 17:46:14.130","2017-07-07 17:48:10.051","115.920920",1666,31,2,1,"0.267423689","14.3718666","53.74193548387097",3,0,0,2,29
"192.168.10.14","212.77.100.233","2017-07-07 17:46:11.473","2017-07-07 17:49:14.228","182.755373",2576,83,3,1,"0.454159014","14.0953448","31.03614457831325",3,0,0,3,80
"192.168.10.14","212.77.100.41","2017-07-07 17:46:13.944","2017-07-07 18:12:00.438","1546.493772",6037,149,4,1,"0.09634697707","3.903669132","40.51677852348993",3,0,0,4,145
"192.168.10.14","212.77.100.61","2017-07-07 17:46:10.511","2017-07-07 18:12:00.438","1549.926975",1697,319,1,1,"0.2058161482","1.094890293","5.3197492163009406",3,0,0,1,318
"192.168.10.14","212.77.100.82","2017-07-07 17:46:11.497","2017-07-07 18:09:13.214","1381.717179",13797,101,2,1,"0.07309744826","9.985400927","136.6039603960396",3,0,0,2,99
"192.168.10.14","212.77.101.100","2017-07-07 17:46:12.387","2017-07-07 18:12:00.438","1548.051664",27519,389,6,1,"0.2512836032","17.77653850","70.74293059125964",3,0,0,6,383
"192.168.10.14","212.77.99.20","2017-07-07 17:46:20.219","2017-07-07 17:47:25.863","65.643863",3538,41,3,1,"0.62458238","53.896889","86.29268292682927",3,0,0,3,38
"192.168.10.14","212.77.99.29","2017-07-07 17:46:12.430","2017-07-07 17:49:22.223","189.793823",5232,49,1,1,"0.258174893","27.5667560","106.77551020408163",3,0,0,1,48
"192.168.10.14","212.77.99.3","2017-07-07 17:46:14.535","2017-07-07 17:49:15.235","180.699951",1999,31,2,1,"0.171555110","11.0625376","64.48387096774194",3,0,0,2,29
"192.168.10.14","212.95.74.29","2017-07-07 17:28:15.236","2017-07-07 17:28:20.473","5.236931",310,10,2,1,"1.909515","59.19497",31,2,0,0,2,8
"192.168.10.14","212.95.74.42","2017-07-07 17:28:09.236","2017-07-07 17:31:11.791","182.555152",4515,131,11,2,"0.717591360","24.7322518","34.465648854961835",4,0,0,11,120
"192.168.10.14","213.180.193.90","2017-07-07 19:09:34.305","2017-07-07 19:09:44.770","10.465722",825,11,1,1,"1.0510503","78.828770",75,3,0,0,1,10
"192.168.10.14","213.186.33.151","2017-07-07 17:28:11.811","2017-07-07 17:31:14.695","182.884711",4085,123,5,2,"0.672554853","22.3364762","33.21138211382114",4,0,0,5,118
"192.168.10.14","216.104.218.120","2017-07-07 19:40:58.832","2017-07-07 19:41:14.980","16.148621",2452,14,1,1,"0.86694710","151.83959","175.14285714285714",3,0,0,1,13
"192.168.10.14","216.200.232.14","2017-07-07 17:28:18.410","2017-07-07 17:34:20.101","361.690736",2786,47,1,1,"0.129945269","7.70271318","59.276595744680854",3,0,0,1,46
"192.168.10.14","216.239.120.246","2017-07-07 19:58:57.464","2017-07-07 19:59:04.132","6.667945",2049,26,2,1,"3.899252","307.2911","78.8076923076923",3,0,0,2,24
"192.168.10.14","216.58.217.163","2017-07-07 19:41:04.596","2017-07-07 19:44:09.571","184.975848",1956,24,1,1,"0.129746668","10.5743535","81.5",3,0,0,1,23
"192.168.10.14","216.58.217.164","2017-07-07 19:27:26.485","2017-07-07 19:30:27.002","180.517761",700,19,1,1,"0.105252801","3.87773478","36.8421052631579",3,0,0,1,18
"192.168.10.14","216.58.219.194","2017-07-07 18:31:11.829","2017-07-07 19:43:59.557","4367.727143",6379,71,3,1,"0.01625559420","1.460485005","89.84507042253522",3,0,0,3,68
"192.168.10.14","216.58.219.206","2017-07-07 17:50:46.548","2017-07-07 17:53:47.710","181.162077",28203,34,1,1,"0.187677248","155.678277","829.5",3,0,0,1,33
"192.168.10.14","216.58.219.227","2017-07-07 18:07:36.790","2017-07-07 18:10:36.996","180.206102",1169,21,1,1,"0.116533235","6.48701674","55.666666666666664",3,0,0,1,20
"192.168.10.14","216.58.219.238","2017-07-07 17:05:59.436","2017-07-07 17:09:01.163","181.726957",8051,724,1,1,"3.98399892","44.3027283","11.120165745856353",3,0,0,1,723
"192.168.10.14","216.98.48.226","2017-07-07 19:40:59.281","2017-07-07 19:43:04.511","125.229893",7679,159,5,1,"1.26966490","61.3192250","48.295597484276726",3,0,0,5,154
"192.168.10.14","216.98.48.89","2017-07-07 19:40:55.868","2017-07-07 19:42:58.503","122.634795",4359,38,1,1,"0.309863119","35.5445614","114.71052631578948",3,0,0,1,37
"192.168.10.14","216.98.48.99","2017-07-07 19:40:55.728","2017-07-07 19:42:51.477","115.748559",698,21,1,1,"0.181427745","6.03031265","33.23809523809524",3,0,0,1,20
"192.168.10.14","217.163.91.193","2017-07-07 17:10:09.339","2017-07-07 17:10:16.529","7.190249",38446,353,6,1,"49.09427","5346.964","108.91218130311614",3,0,0,6,347
"192.168.10.14","218.60.45.42","2017-07-07 17:32:39.981","2017-07-07 17:32:40.819","0.837669",344,9,1,1,"10.7441","410.663","38.22222222222222",3,0,0,1,8
"192.168.10.14","220.181.7.190","2017-07-07 18:58:17.677","2017-07-07 18:58:31.431","13.753905",4357,65,4,1,"4.7259305","316.78276","67.03076923076924",3,0,0,5,60
"192.168.10.14","221.122.127.143","2017-07-07 18:58:11.846","2017-07-07 19:00:15.930","124.084322",13620,334,9,1,"2.69171798","109.764068","40.778443113772454",3,0,0,10,324
"192.168.10.14","221.122.127.38","2017-07-07 18:58:09.385","2017-07-07 19:00:07.805","118.419498",3208,49,3,1,"0.413783210","27.0901334","65.46938775510205",3,0,0,3,46
"192.168.10.14","222.255.27.192","2017-07-07 19:31:54.501","2017-07-07 19:31:55.327","0.826100",344,9,1,1,"10.8946","416.415","38.22222222222222",3,0,0,1,8
"192.168.10.14","23.10.108.151","2017-07-07 19:59:00.463","2017-07-07 20:02:40.952","220.488364",92278,195,6,1,"0.884400412","418.516417","473.2205128205128",3,0,0,6,189
"192.168.10.14","23.111.11.211","2017-07-07 18:58:12.753","2017-07-07 18:58:18.124","5.370991",1308,26,5,1,"4.840820","243.5305","50.30769230769231",2,0,0,5,21
"192.168.10.14","23.111.9.32","2017-07-07 18:07:36.034","2017-07-07 18:10:13.552","157.518183",1477,54,2,1,"0.342817565","9.37669526","27.35185185185185",3,0,0,2,52
"192.168.10.14","23.15.4.10","2017-07-07 19:58:59.001","2017-07-07 20:00:54.387","115.386045",904,38,3,1,"0.329329253","7.83456960","23.789473684210527",2,0,0,3,35
"192.168.10.14","23.15.4.11","2017-07-07 17:28:15.410","2017-07-07 17:30:10.683","115.273238",11,20,2,1,"0.173500809","0.0954254448","0.55",1,0,0,2,18
"192.168.10.14","23.15.4.19","2017-07-07 19:13:55.432","2017-07-07 19:15:51.115","115.682867",341,40,2,1,"0.345772896","2.94771394","8.525",2,0,0,2,38
"192.168.10.14","23.15.4.24","2017-07-07 19:58:57.038","2017-07-07 20:00:52.353","115.315371",710,22,1,1,"0.190781158","6.15702827","32.27272727272727",3,0,0,1,21
"192.168.10.14","23.15.4.8","2017-07-07 17:01:09.319","2017-07-07 20:00:54.384","10785.065796",8218,711,13,2,"0.065924493502","0.76197958875","11.558368495077357",4,0,0,13,698
"192.168.10.14","23.15.4.9","2017-07-07 17:28:18.457","2017-07-07 17:48:10.937","1192.480827",888,38,3,1,"0.03186634044","0.7446660607","23.36842105263158",2,0,0,3,35
"192.168.10.14","23.192.9.190","2017-07-07 17:05:41.877","2017-07-07 17:07:31.695","109.818180",1195,31,2,1,"0.282284773","10.8816227","38.54838709677419",3,0,0,2,29
"192.168.10.14","23.194.100.109","2017-07-07 19:14:00.747","2017-07-07 19:15:56.194","115.446569",1130,17,1,1,"0.147254268","9.78807779","66.47058823529412",2,0,0,1,16
"192.168.10.14","23.194.100.34","2017-07-07 17:54:02.543","2017-07-07 18:01:23.721","441.178865",1896,33,4,1,"0.0747995940","4.29757667","57.45454545454545",3,0,0,4,29
"192.168.10.14","23.194.102.2","2017-07-07 19:30:44.166","2017-07-07 19:31:44.396","60.229849",213,6,1,1,"0.099618380","3.5364525","35.5",2,0,0,1,5
"192.168.10.14","23.194.108.108","2017-07-07 17:05:44.079","2017-07-07 17:07:40.157","116.077841",1392,31,2,1,"0.267062169","11.9919529","44.903225806451616",3,0,0,2,29
"192.168.10.14","23.194.108.196","2017-07-07 17:05:41.570","2017-07-07 17:07:39.155","117.584553",3147,135,4,1,"1.14810999","26.7637196","23.31111111111111",3,0,0,4,131
"192.168.10.14","23.194.108.248","2017-07-07 17:05:44.081","2017-07-07 17:07:40.157","116.075823",1393,46,2,1,"0.396292689","12.0007764","30.282608695652176",3,0,0,2,44
"192.168.10.14","23.194.110.133","2017-07-07 19:40:57.129","2017-07-07 19:42:52.485","115.355256",1109,30,2,1,"0.260066174","9.61377955","36.96666666666667",3,0,0,2,28
"192.168.10.14","23.194.110.27","2017-07-07 17:05:09.664","2017-07-07 17:06:09.761","60.097338",197,6,1,1,"0.099838033","3.2780154","32.833333333333336",2,0,0,1,5
"192.168.10.14","23.194.140.43","2017-07-07 17:57:36.967","2017-07-07 18:11:42.649","845.682691",29450,354,50,1,"0.418596719","34.8239361","83.19209039548022",3,0,0,50,304
"192.168.10.14","23.194.141.179","2017-07-07 17:10:12.408","2017-07-07 19:25:00.343","8087.934732",3587,58,4,1,"0.007171175575","0.4435001170","61.8448275862069",3,0,0,4,54
"192.168.10.14","23.194.141.192","2017-07-07 18:01:02.276","2017-07-07 18:01:11.385","9.109152",700,18,2,1,"1.976035","76.84579","38.888888888888886",3,0,0,2,16
"192.168.10.14","23.194.141.198","2017-07-07 19:40:56.082","2017-07-07 19:43:57.571","181.489655",2608,91,3,1,"0.501405989","14.3699651","28.65934065934066",3,0,0,3,88
"192.168.10.14","23.194.142.54","2017-07-07 18:00:44.147","2017-07-07 19:45:44.378","6300.230760",590,18,3,1,"0.002857038208","0.09364736348","32.77777777777778",2,0,0,3,15
"192.168.10.14","23.194.142.74","2017-07-07 19:40:58.480","2017-07-07 19:43:04.530","126.049276",13577,278,4,1,"2.20548669","107.711844","48.83812949640288",3,0,0,4,274
"192.168.10.14","23.195.252.43","2017-07-07 18:11:48.877","2017-07-07 18:11:54.023","5.146488",698,19,2,1,"3.691838","135.6265","36.73684210526316",3,0,0,2,17
"192.168.10.14","23.195.252.88","2017-07-07 17:05:40.423","2017-07-07 17:07:36.163","115.740570",1104,84,2,1,"0.725761070","9.53857407","13.142857142857142",3,0,0,2,82
"192.168.10.14","23.202.238.190","2017-07-07 19:22:56.417","2017-07-07 19:24:57.295","120.878235",29169,1276,25,1,"10.5560774","241.308951","22.859717868338556",3,0,0,25,1251
"192.168.10.14","23.203.49.224","2017-07-07 19:22:57.968","2017-07-07 19:25:58.409","180.440369",1474,34,2,1,"0.188427901","8.16890372","43.35294117647059",3,0,0,2,32
"192.168.10.14","23.205.22.154","2017-07-07 17:10:10.379","2017-07-07 17:12:06.449","116.069842",2770,49,2,1,"0.422159616","23.8649416","56.53061224489796",3,0,0,2,47
"192.168.10.14","23.208.101.61","2017-07-07 17:05:42.166","2017-07-07 17:07:38.143","115.976939",6210,65,4,1,"0.560456247","53.5451276","95.53846153846153",3,0,0,4,61
"192.168.10.14","23.208.165.187","2017-07-07 17:55:16.137","2017-07-07 18:09:57.948","881.810687",3975,79,5,1,"0.0895883903","4.50777027","50.31645569620253",3,0,0,5,74
"192.168.10.14","23.208.165.24","2017-07-07 19:58:58.846","2017-07-07 20:01:01.497","122.651091",4258,78,6,1,"0.635950316","34.7163647","54.58974358974359",2,0,0,6,72
"192.168.10.14","23.208.216.44","2017-07-07 18:03:01.899","2017-07-07 18:03:07.584","5.684813",698,19,2,1,"3.342238","122.7833","36.73684210526316",3,0,0,2,17
"192.168.10.14","23.208.218.50","2017-07-07 20:00:44.139","2017-07-07 20:00:44.433","0.294338",393,12,2,1,"40.7695","1335.20","32.75",2,0,0,2,10
"192.168.10.14","23.208.26.124","2017-07-07 19:13:54.359","2017-07-07 19:15:56.140","121.781241",62054,797,7,2,"6.54452191","509.553027","77.8594730238394",4,0,0,7,790
"192.168.10.14","23.208.97.124","2017-07-07 19:58:55.520","2017-07-07 20:00:52.373","116.853455",30047,915,34,2,"7.83032046","257.134032","32.83825136612022",4,0,0,34,881
"192.168.10.14","23.21.181.72","2017-07-07 17:28:17.749","2017-07-07 17:29:21.145","63.396108",6025,33,2,2,"0.52053669","95.037380","182.57575757575756",4,0,0,2,31
"192.168.10.14","23.21.222.6","2017-07-07 19:13:57.648","2017-07-07 19:15:01.333","63.684742",6459,40,3,2,"0.62809393","101.42147","161.475",4,0,0,3,37
"192.168.10.14","23.21.78.116","2017-07-07 18:31:20.040","2017-07-07 18:33:35.369","135.329040",2416,34,2,1,"0.251239497","17.8527831","71.05882352941177",3,0,0,2,32
"192.168.10.14","23.21.84.138","2017-07-07 20:02:04.562","2017-07-07 20:02:34.819","30.256930",863,10,1,1,"0.33050280","28.522391","86.3",3,0,0,1,9
"192.168.10.14","23.21.89.124","2017-07-07 18:11:42.751","2017-07-07 18:12:00.439","17.687691",917,9,1,1,"0.50882843","51.843963","101.88888888888889",3,0,0,1,8
"192.168.10.14","23.210.202.27","2017-07-07 19:23:02.551","2017-07-07 19:24:58.473","115.922271",297,21,2,1,"0.181155872","2.56206161","14.142857142857142",2,0,0,2,19
"192.168.10.14","23.210.202.42","2017-07-07 18:10:54.334","2017-07-07 19:43:50.683","5576.348892",880,35,2,1,"0.006276508281","0.1578093511","25.142857142857142",2,0,0,2,33
"192.168.10.14","23.217.49.147","2017-07-07 19:04:57.278","2017-07-07 19:06:52.658","115.379578",1075,42,2,1,"0.364015892","9.31707342","25.595238095238095",3,0,0,2,40
"192.168.10.14","23.23.118.160","2017-07-07 17:55:16.274","2017-07-07 20:01:49.822","7593.547400",6902,81,4,1,"0.01066695126","0.9089295999","85.20987654320987",3,0,0,4,77
"192.168.10.14","23.23.137.182","2017-07-07 18:09:27.744","2017-07-07 18:10:28.596","60.851515",921,15,1,1,"0.24650167","15.135202","61.4",3,0,0,1,14
"192.168.10.14","23.23.195.244","2017-07-07 17:28:17.328","2017-07-07 17:28:20.910","3.581911",3547,36,4,2,"10.05050","990.2536","98.52777777777777",4,0,0,4,32
"192.168.10.14","23.23.236.244","2017-07-07 17:33:32.460","2017-07-07 17:34:32.805","60.345126",523,11,1,1,"0.18228481","8.6668143","47.54545454545455",2,0,0,1,10
"192.168.10.14","23.23.99.12","2017-07-07 18:33:50.069","2017-07-07 18:34:50.308","60.239561",880,14,1,1,"0.23240541","14.608340","62.857142857142854",3,0,0,1,13
"192.168.10.14","23.36.34.30","2017-07-07 18:45:44.187","2017-07-07 18:46:07.344","23.156473",197,6,1,1,"0.25910682","8.5073405","32.833333333333336",2,0,0,1,5
"192.168.10.14","23.4.43.27","2017-07-07 19:22:54.488","2017-07-07 19:41:33.809","1119.321349",4240,102,14,1,"0.09112664571","3.788009586","41.568627450980394",2,0,0,14,88
"192.168.10.14","23.4.59.27","2017-07-07 18:31:10.396","2017-07-07 18:31:54.345","43.949508",4198,99,14,1,"2.2525849","95.518703","42.4040404040404",2,0,0,14,85
"192.168.10.14","23.45.196.45","2017-07-07 17:56:35.448","2017-07-07 17:56:52.976","17.528433",1896,33,4,1,"1.8826555","108.16711","57.45454545454545",3,0,0,4,29
"192.168.10.14","23.45.197.105","2017-07-07 17:30:44.109","2017-07-07 17:31:44.294","60.185627",213,6,1,1,"0.099691576","3.5390509","35.5",2,0,0,1,5
"192.168.10.14","23.45.197.183","2017-07-07 19:58:56.355","2017-07-07 20:00:55.447","119.091916",5102,92,5,1,"0.772512552","42.8408591","55.45652173913044",3,0,0,5,87
"192.168.10.14","23.48.156.165","2017-07-07 17:28:14.315","2017-07-07 17:28:44.678","30.362549",3931,103,9,1,"3.3923370","129.46871","38.16504854368932",2,0,0,9,94
"192.168.10.14","23.48.156.63","2017-07-07 17:54:51.691","2017-07-07 18:04:34.283","582.591442",5490,75,10,1,"0.128735156","9.42341340","73.2",3,0,0,10,65
"192.168.10.14","23.49.139.27","2017-07-07 17:46:18.630","2017-07-07 17:46:23.994","5.364281",411,10,2,1,"1.864183","76.61791","41.1",2,0,0,2,8
"192.168.10.14","23.5.80.170","2017-07-07 17:45:44.083","2017-07-07 17:46:44.195","60.111409",197,6,1,1,"0.099814663","3.2772481","32.833333333333336",2,0,0,1,5
"192.168.10.14","23.50.75.27","2017-07-07 17:05:40.103","2017-07-07 18:26:20.761","4840.658293",10335,316,25,1,"0.06528037735","2.135040190","32.70569620253165",2,0,0,25,291
"192.168.10.14","23.52.155.27","2017-07-07 18:07:33.418","2017-07-07 20:01:00.486","6807.068780",12467,402,30,1,"0.05905625652","1.831478483","31.012437810945272",2,0,0,30,372
"192.168.10.14","23.53.112.42","2017-07-07 17:55:16.668","2017-07-07 18:06:11.799","655.131147",3094,46,6,1,"0.0702149489","4.72271852","67.26086956521739",3,0,0,6,40
"192.168.10.14","23.53.113.190","2017-07-07 18:30:44.085","2017-07-07 19:01:45.430","1861.344197",426,14,2,1,"0.007521446072","0.2288668591","30.428571428571427",2,0,0,2,12
"192.168.10.14","23.53.114.207","2017-07-07 19:00:44.095","2017-07-07 19:01:45.430","61.334821",393,13,2,1,"0.21195138","6.4074533","30.23076923076923",2,0,0,2,11
"192.168.10.14","23.54.187.27","2017-07-07 19:22:58.097","2017-07-07 19:41:18.281","1100.184424",6815,99,9,1,"0.08998491330","6.194416001","68.83838383838383",2,0,0,9,90
"192.168.10.14","23.60.139.27","2017-07-07 17:46:10.829","2017-07-07 19:37:00.433","6649.604742",28562,638,61,1,"0.09594555237","4.295292895","44.76802507836991",2,0,0,61,577
"192.168.10.14","23.61.187.27","2017-07-07 17:14:39.976","2017-07-07 19:15:39.007","7259.030931",14149,337,26,1,"0.04642492961","1.949158246","41.98516320474778",2,0,0,26,311
"192.168.10.14","23.63.226.81","2017-07-07 18:01:06.402","2017-07-07 18:26:20.776","1514.373416",594,38,3,1,"0.02509288634","0.3922414338","15.631578947368421",2,0,0,3,35
"192.168.10.14","23.63.227.171","2017-07-07 19:13:55.610","2017-07-07 19:15:51.143","115.533412",547,21,2,1,"0.181765600","4.73456112","26.047619047619047",2,0,0,2,19
"192.168.10.14","23.63.227.177","2017-07-07 17:46:10.038","2017-07-07 18:17:13.129","1863.091693",1176,48,2,1,"0.02576362730","0.6312088688","24.5",2,0,0,2,46
"192.168.10.14","23.76.192.108","2017-07-07 17:30:44.085","2017-07-07 17:30:44.425","0.339636",393,12,2,1,"35.3319","1157.12","32.75",2,0,0,2,10
"192.168.10.14","23.76.192.43","2017-07-07 17:55:03.994","2017-07-07 18:06:41.450","697.455305",13876,173,24,1,"0.248044568","19.8951817","80.20809248554913",3,0,0,24,149
"192.168.10.14","23.76.193.165","2017-07-07 18:00:44.177","2017-07-07 18:01:12.151","27.974226",213,7,1,1,"0.25023034","7.6141517","30.428571428571427",2,0,0,1,6
"192.168.10.14","31.13.69.203","2017-07-07 17:10:11.514","2017-07-07 19:26:03.478","8151.964018",2752,90,3,1,"0.01104028426","0.3375873586","30.57777777777778",3,0,0,3,87
"192.168.10.14","31.13.71.36","2017-07-07 17:10:11.725","2017-07-07 19:43:59.541","9227.815536",2911,51,3,1,"0.005526768475","0.3154592751","57.07843137254902",3,0,0,3,48
"192.168.10.14","31.13.71.7","2017-07-07 17:05:40.425","2017-07-07 19:43:59.541","9499.115622",3284,95,3,1,"0.01000093101","0.3457163941","34.56842105263158",3,0,0,3,92
"192.168.10.14","31.13.80.12","2017-07-07 17:28:11.422","2017-07-07 18:09:54.938","2503.515829",2753,65,3,1,"0.02596348673","1.099653523","42.353846153846156",3,0,0,3,62
"192.168.10.14","31.13.80.2","2017-07-07 17:46:18.477","2017-07-07 19:17:00.568","5442.091676",7389,184,11,1,"0.03381052929","1.357750005","40.15760869565217",3,0,0,11,173
"192.168.10.14","31.13.80.36","2017-07-07 17:46:16.749","2017-07-07 18:10:01.942","1425.192846",7953,187,4,1,"0.1312103134","5.580297447","42.529411764705884",3,0,0,4,183
"192.168.10.14","34.192.57.248","2017-07-07 19:58:58.005","2017-07-07 20:00:53.401","115.395398",1296,30,2,1,"0.259975706","11.2309505","43.2",3,0,0,2,28
"192.168.10.14","34.195.222.72","2017-07-07 18:07:35.080","2017-07-07 18:07:45.181","10.101701",2057,25,2,1,"2.4748307","203.62907","82.28",3,0,0,2,23
"192.168.10.14","34.196.21.126","2017-07-07 18:01:02.562","2017-07-07 18:02:03.089","60.526617",1080,24,2,1,"0.39651977","17.843389",45,3,0,0,2,22
"192.168.10.14","34.197.194.114","2017-07-07 17:14:41.342","2017-07-07 17:15:20.358","39.015784",4782,38,4,1,"0.97396479","122.56578","125.84210526315789",3,0,0,4,34
