"start_time","finish_time","src_ip","dst_ip","total_bytes","total_common_protocols","total_src_ports","total_dst_ports","total_http_errors","total_failures",duration
"2017-07-03 12:06:45.365","2017-07-03 12:08:47.658","192.168.10.16","23.208.104.19",26102,0,7,2,0,0,"122.292796"
"2017-07-03 12:51:38.789","2017-07-03 12:54:46.198","192.168.10.16","23.208.104.199",2215,0,2,1,0,0,"187.408969"
"2017-07-03 12:51:40.028","2017-07-03 12:53:36.309","192.168.10.16","23.208.153.242",1008,0,1,1,0,0,"116.281133"
"2017-07-03 12:06:53.865","2017-07-03 12:08:49.656","192.168.10.16","23.208.157.175",1085,0,2,1,0,0,"115.791249"
"2017-07-03 13:47:32.739","2017-07-03 13:49:33.451","192.168.10.16","23.208.160.53",40606,0,6,1,0,0,"120.712697"
"2017-07-03 14:30:04.088","2017-07-03 14:32:01.336","192.168.10.16","23.208.165.227",3277,0,3,1,0,0,"117.247786"
"2017-07-03 14:13:57.688","2017-07-03 14:32:00.330","192.168.10.16","23.208.165.24",1297,0,3,1,0,0,"1082.641981"
"2017-07-03 12:24:51.142","2017-07-03 13:34:05.982","192.168.10.16","23.208.217.175",3913,0,2,1,0,0,"4154.840293"
"2017-07-03 12:28:51.119","2017-07-03 12:34:31.026","192.168.10.16","23.208.218.2",4300,0,8,1,0,0,"339.906610"
"2017-07-03 12:27:20.202","2017-07-03 12:30:22.071","192.168.10.16","23.208.218.66",2488,0,4,1,0,0,"181.869912"
"2017-07-03 12:54:39.829","2017-07-03 12:56:37.223","192.168.10.16","23.208.31.162",1348,0,2,1,0,0,"117.394271"
"2017-07-03 12:29:43.880","2017-07-03 12:29:49.738","192.168.10.16","23.208.34.106",357,0,1,1,0,0,"5.858032"
"2017-07-03 13:47:40.680","2017-07-03 13:49:36.501","192.168.10.16","23.208.77.30",3408,0,4,1,0,0,"115.821215"
"2017-07-03 13:47:39.619","2017-07-03 13:48:49.472","192.168.10.16","23.21.128.187",8310,0,9,1,0,0,"69.852951"
"2017-07-03 14:46:10.336","2017-07-03 14:50:10.464","192.168.10.16","23.21.240.237",7135,0,2,1,0,0,"240.128347"
"2017-07-03 13:32:10.783","2017-07-03 13:33:11.641","192.168.10.16","23.21.55.226",1068,0,2,1,0,0,"60.857665"
"2017-07-03 14:40:49.639","2017-07-03 14:41:50.226","192.168.10.16","23.21.71.82",1126,0,2,1,0,0,"60.586947"
"2017-07-03 12:32:28.262","2017-07-03 12:33:29.210","192.168.10.16","23.21.78.116",868,0,1,1,0,0,"60.948007"
"2017-07-03 12:29:58.257","2017-07-03 13:45:53.960","192.168.10.16","23.21.84.138",3015,0,2,1,0,0,"4555.702887"
"2017-07-03 14:03:02.122","2017-07-03 14:04:04.389","192.168.10.16","23.21.90.177",2173,0,3,2,0,0,"62.267135"
"2017-07-03 12:06:43.296","2017-07-03 12:08:40.810","192.168.10.16","23.210.202.42",588,0,1,1,0,0,"117.513504"
"2017-07-03 13:32:10.164","2017-07-03 13:34:05.980","192.168.10.16","23.211.130.82",1194,0,2,1,0,0,"115.815511"
"2017-07-03 12:24:43.879","2017-07-03 14:47:18.566","192.168.10.16","23.23.157.167",6562,0,4,1,0,0,"8554.687674"
"2017-07-03 12:27:59.180","2017-07-03 12:28:59.785","192.168.10.16","23.23.170.207",866,0,1,1,0,0,"60.604693"
"2017-07-03 14:03:01.787","2017-07-03 14:03:04.252","192.168.10.16","23.23.207.243",415,0,1,1,0,0,"2.465124"
"2017-07-03 12:06:59.578","2017-07-03 12:08:01.886","192.168.10.16","23.23.225.186",1751,0,2,1,0,0,"62.308342"
"2017-07-03 12:24:43.261","2017-07-03 12:26:42.108","192.168.10.16","23.36.33.160",9955,0,7,1,0,0,"118.846335"
"2017-07-03 12:54:40.853","2017-07-03 12:55:00.776","192.168.10.16","23.4.59.27",1728,0,5,1,0,0,"19.922883"
"2017-07-03 12:06:45.639","2017-07-03 14:48:13.527","192.168.10.16","23.50.75.27",51252,0,105,1,0,0,"9687.887949"
"2017-07-03 12:51:41.870","2017-07-03 12:53:39.313","192.168.10.16","23.52.145.165",946,0,1,1,0,0,"117.442839"
"2017-07-03 12:57:38.499","2017-07-03 12:58:34.479","192.168.10.16","23.52.155.27",432,0,2,1,0,0,"55.979936"
"2017-07-03 12:18:16.762","2017-07-03 14:42:47.256","192.168.10.16","23.61.187.27",52548,0,97,1,0,0,"8670.494116"
"2017-07-03 14:02:59.216","2017-07-03 14:04:55.504","192.168.10.16","23.63.226.152",0,0,1,1,0,0,"116.288001"
"2017-07-03 14:02:59.709","2017-07-03 14:05:03.520","192.168.10.16","23.63.227.171",1491,0,2,1,0,0,"123.811120"
"2017-07-03 12:24:44.537","2017-07-03 12:30:15.352","192.168.10.16","23.92.189.243",2109,0,3,1,0,0,"330.815386"
"2017-07-03 12:24:45.015","2017-07-03 12:24:59.584","192.168.10.16","23.92.189.246",2751,0,3,1,0,0,"14.568525"
"2017-07-03 12:29:45.259","2017-07-03 12:29:55.384","192.168.10.16","23.92.189.52",1512,0,2,1,0,0,"10.125256"
"2017-07-03 12:06:59.564","2017-07-03 12:08:56.685","192.168.10.16","23.96.64.78",2648,0,3,1,0,0,"117.121084"
"2017-07-03 13:32:16.269","2017-07-03 13:34:14.998","192.168.10.16","23.99.206.151",749,0,1,1,0,0,"118.728527"
"2017-07-03 12:51:36.359","2017-07-03 12:53:32.333","192.168.10.16","23.99.229.108",802,0,1,1,0,0,"115.974641"
"2017-07-03 12:04:48.162","2017-07-03 14:43:15.632","192.168.10.16","255.255.255.255",0,0,0,0,0,0,"9507.469465"
"2017-07-03 12:06:53.931","2017-07-03 12:09:58.707","192.168.10.16","31.13.66.5",1601,0,2,1,0,0,"184.775598"
"2017-07-03 12:45:39.178","2017-07-03 12:48:41.197","192.168.10.16","31.13.69.193",16018,0,7,1,0,0,"182.019185"
"2017-07-03 12:59:50.916","2017-07-03 13:02:51.843","192.168.10.16","31.13.69.202",737,0,1,1,0,0,"180.927138"
"2017-07-03 12:51:39.541","2017-07-03 12:57:40.870","192.168.10.16","31.13.69.203",2553,0,3,1,0,0,"361.328843"
"2017-07-03 12:51:40.513","2017-07-03 12:58:48.869","192.168.10.16","31.13.69.228",28526,0,2,1,0,0,"428.355158"
"2017-07-03 12:54:37.301","2017-07-03 13:01:38.832","192.168.10.16","31.13.71.1",2209,0,8,1,0,0,"421.530758"
"2017-07-03 12:54:49.049","2017-07-03 12:57:50.861","192.168.10.16","31.13.71.14",7364,0,6,1,0,0,"181.812611"
"2017-07-03 14:46:18.502","2017-07-03 14:49:19.535","192.168.10.16","31.13.71.2",1040,0,1,1,0,0,"181.033255"
"2017-07-03 12:06:58.067","2017-07-03 13:30:40.039","192.168.10.16","31.13.71.36",10287,0,5,1,0,0,"5021.971909"
"2017-07-03 13:27:37.446","2017-07-03 13:30:39.039","192.168.10.16","31.13.71.7",2415,0,3,1,0,0,"181.593282"
"2017-07-03 12:15:37.319","2017-07-03 12:18:47.592","192.168.10.16","31.13.77.12",1597,0,2,1,0,0,"190.273043"
"2017-07-03 12:24:40.605","2017-07-03 14:38:22.235","192.168.10.16","31.13.80.12",19344,0,25,1,0,0,"8021.630240"
"2017-07-03 14:30:06.537","2017-07-03 14:43:51.242","192.168.10.16","31.13.80.2",20637,0,5,1,0,0,"824.704998"
"2017-07-03 13:05:14.693","2017-07-03 14:40:54.120","192.168.10.16","31.13.80.36",6673,0,3,1,0,0,"5739.427085"
"2017-07-03 12:24:47.493","2017-07-03 12:25:50.419","192.168.10.16","34.193.198.239",877,0,1,1,0,0,"62.926596"
"2017-07-03 14:03:02.271","2017-07-03 14:04:03.273","192.168.10.16","34.194.80.56",761,0,1,1,0,0,"61.002588"
"2017-07-03 14:03:00.853","2017-07-03 14:04:01.292","192.168.10.16","34.194.81.2",3839,0,2,1,0,0,"60.439192"
"2017-07-03 12:20:02.690","2017-07-03 12:20:09.827","192.168.10.16","34.195.69.150",978,0,1,1,0,0,"7.136771"
"2017-07-03 12:51:39.769","2017-07-03 12:52:44.256","192.168.10.16","34.196.190.130",38597,0,6,1,0,0,"64.486435"
"2017-07-03 12:24:43.383","2017-07-03 12:25:52.057","192.168.10.16","34.197.213.81",3075,0,1,1,0,0,"68.674234"
"2017-07-03 13:47:39.293","2017-07-03 13:48:41.754","192.168.10.16","34.197.75.89",1743,0,2,1,0,0,"62.460578"
"2017-07-03 12:51:41.323","2017-07-03 12:52:42.770","192.168.10.16","34.198.161.87",1288,0,2,1,0,0,"61.447258"
"2017-07-03 13:32:16.025","2017-07-03 13:33:48.439","192.168.10.16","34.198.48.183",3965,0,2,1,0,0,"92.414596"
"2017-07-03 12:24:46.458","2017-07-03 12:25:50.664","192.168.10.16","34.199.66.174",1578,0,1,1,0,0,"64.205744"
"2017-07-03 13:47:40.401","2017-07-03 13:48:46.585","192.168.10.16","34.203.126.24",18068,0,2,1,0,0,"66.183796"
"2017-07-03 12:42:40.122","2017-07-03 12:43:40.754","192.168.10.16","34.204.162.61",476,0,2,1,0,0,"60.632089"
"2017-07-03 12:16:10.222","2017-07-03 12:17:11.147","192.168.10.16","34.205.110.130",2501,0,4,1,0,0,"60.924182"
"2017-07-03 12:51:41.987","2017-07-03 12:51:49.084","192.168.10.16","34.205.88.17",786,0,1,1,0,0,"7.096839"
"2017-07-03 12:42:40.185","2017-07-03 12:43:41.504","192.168.10.16","34.206.136.146",2067,0,2,1,0,0,"61.319306"
"2017-07-03 12:19:52.018","2017-07-03 12:21:03.375","192.168.10.16","34.206.168.91",4262,0,1,1,0,0,"71.356355"
"2017-07-03 12:13:12.874","2017-07-03 12:41:02.927","192.168.10.16","34.209.201.65",2403,0,2,1,0,0,"1670.052772"
"2017-07-03 12:11:41.785","2017-07-03 12:42:38.445","192.168.10.16","34.210.245.93",3246,0,3,1,0,0,"1856.659809"
"2017-07-03 12:13:14.147","2017-07-03 12:14:15.421","192.168.10.16","34.210.63.234",796,0,1,1,0,0,"61.274552"
"2017-07-03 13:32:09.298","2017-07-03 14:04:07.028","192.168.10.16","34.224.179.209",11080,0,10,2,0,0,"1917.729872"
"2017-07-03 14:46:17.694","2017-07-03 14:47:19.177","192.168.10.16","34.225.152.209",2143,0,2,1,0,0,"61.482894"
"2017-07-03 14:03:00.950","2017-07-03 14:04:01.532","192.168.10.16","34.225.178.197",371,0,1,1,0,0,"60.582741"
"2017-07-03 14:03:01.281","2017-07-03 14:04:04.085","192.168.10.16","34.225.206.80",11314,0,8,2,0,0,"62.804443"
"2017-07-03 13:47:42.472","2017-07-03 13:48:43.233","192.168.10.16","34.225.220.108",1606,0,1,1,0,0,"60.760922"
"2017-07-03 12:16:10.245","2017-07-03 12:17:11.332","192.168.10.16","34.227.133.130",1538,0,3,1,0,0,"61.086317"
"2017-07-03 12:23:55.667","2017-07-03 12:25:05.473","192.168.10.16","34.228.251.99",4955,0,2,1,0,0,"69.805918"
"2017-07-03 13:32:21.662","2017-07-03 13:32:23.925","192.168.10.16","34.229.36.70",2485,0,2,1,0,0,"2.263177"
"2017-07-03 13:05:36.759","2017-07-03 13:07:32.963","192.168.10.16","35.160.100.86",1200,0,1,1,0,0,"116.204257"
"2017-07-03 14:32:12.043","2017-07-03 14:33:12.547","192.168.10.16","35.160.9.151",928,0,1,1,0,0,"60.504727"
"2017-07-03 14:46:14.462","2017-07-03 14:47:23.286","192.168.10.16","35.161.117.84",4857,0,3,1,0,0,"68.824750"
"2017-07-03 14:46:17.848","2017-07-03 14:47:22.704","192.168.10.16","35.162.50.201",5038,0,6,1,0,0,"64.855066"
"2017-07-03 12:39:08.883","2017-07-03 12:40:09.741","192.168.10.16","35.163.114.185",796,0,1,1,0,0,"60.858413"
"2017-07-03 12:15:12.794","2017-07-03 13:09:33.114","192.168.10.16","35.164.147.83",2170,0,3,1,0,0,"3260.320092"
"2017-07-03 12:18:16.644","2017-07-03 12:19:32.845","192.168.10.16","35.165.161.128",999,0,1,1,0,0,"76.200774"
"2017-07-03 12:06:46.397","2017-07-03 12:07:47.343","192.168.10.16","35.167.184.4",678,0,1,1,0,0,"60.946383"
"2017-07-03 12:07:42.513","2017-07-03 12:08:43.102","192.168.10.16","35.167.220.41",21775,0,6,1,0,0,"60.588315"
"2017-07-03 14:13:49.292","2017-07-03 14:14:56.620","192.168.10.16","35.185.23.102",1309,0,1,1,0,0,"67.328473"
"2017-07-03 12:18:16.586","2017-07-03 12:19:38.228","192.168.10.16","35.185.41.131",1930,0,2,1,0,0,"81.641772"
"2017-07-03 13:18:40.070","2017-07-03 13:21:41.279","192.168.10.16","35.186.208.100",1014,0,1,1,0,0,"181.209443"
"2017-07-03 12:54:36.967","2017-07-03 13:02:42.929","192.168.10.16","35.190.23.218",2740,0,3,1,0,0,"485.961992"
"2017-07-03 14:13:46.592","2017-07-03 14:14:38.625","192.168.10.16","37.140.238.33",717,0,1,1,0,0,"52.032973"
"2017-07-03 14:13:47.307","2017-07-03 14:16:49.684","192.168.10.16","37.157.2.24",1095,0,1,1,0,0,"182.376469"
"2017-07-03 14:03:01.281","2017-07-03 14:03:16.573","192.168.10.16","37.187.86.42",475,0,1,1,0,0,"15.292210"
"2017-07-03 14:30:00.764","2017-07-03 14:31:42.412","192.168.10.16","37.59.195.0",2971,0,2,1,0,0,"101.648670"
"2017-07-03 12:16:41.819","2017-07-03 12:17:54.284","192.168.10.16","38.72.130.133",2152,0,2,1,0,0,"72.465677"
"2017-07-03 14:46:14.785","2017-07-03 14:47:47.824","192.168.10.16","38.72.130.139",2552,0,2,1,0,0,"93.038093"
"2017-07-03 13:32:16.579","2017-07-03 14:03:04.749","192.168.10.16","38.72.130.155",4021,0,5,2,0,0,"1848.170136"
"2017-07-03 13:43:44.787","2017-07-03 13:45:44.565","192.168.10.16","40.68.232.24",10816,0,6,1,0,0,"119.777758"
"2017-07-03 13:55:17.242","2017-07-03 13:56:17.847","192.168.10.16","42.56.79.30",250,0,1,1,0,0,"60.604716"
"2017-07-03 12:48:36.766","2017-07-03 12:49:45.328","192.168.10.16","45.32.6.90",9958,0,6,1,0,0,"68.562157"
"2017-07-03 12:04:39.703","2017-07-03 12:14:52.696","192.168.10.16","45.76.92.117",0,0,0,0,0,0,"612.992775"
"2017-07-03 13:39:50.021","2017-07-03 13:40:50.604","192.168.10.16","46.137.104.151",454,0,1,1,0,0,"60.583219"
"2017-07-03 14:08:20.943","2017-07-03 14:09:27.151","192.168.10.16","46.229.174.117",0,0,3,1,0,0,"66.207660"
"2017-07-03 14:29:59.064","2017-07-03 14:33:02.306","192.168.10.16","46.45.154.110",24482,0,18,1,0,0,"183.241870"
"2017-07-03 14:29:57.937","2017-07-03 14:40:54.259","192.168.10.16","46.45.154.116",6492,0,2,1,0,0,"656.322796"
"2017-07-03 14:29:59.052","2017-07-03 14:33:00.316","192.168.10.16","46.45.154.70",7732,0,8,1,0,0,"181.264308"
"2017-07-03 13:27:36.343","2017-07-03 13:27:46.974","192.168.10.16","5.196.44.172",996,0,2,2,0,0,"10.631269"
"2017-07-03 13:32:10.784","2017-07-03 13:33:12.122","192.168.10.16","50.112.201.212",928,0,1,1,0,0,"61.338707"
"2017-07-03 12:24:47.492","2017-07-03 12:26:46.173","192.168.10.16","50.115.208.113",1155,0,1,1,0,0,"118.680805"
"2017-07-03 12:24:43.743","2017-07-03 13:32:17.488","192.168.10.16","50.116.194.21",15901,0,10,1,0,0,"4053.745214"
"2017-07-03 12:24:47.494","2017-07-03 14:46:23.997","192.168.10.16","50.116.194.23",13262,0,7,1,0,0,"8496.502582"
"2017-07-03 12:51:41.870","2017-07-03 12:52:44.447","192.168.10.16","50.16.134.233",810,0,1,1,0,0,"62.577108"
"2017-07-03 12:07:01.380","2017-07-03 12:08:02.228","192.168.10.16","50.16.205.164",1693,0,2,1,0,0,"60.848529"
"2017-07-03 12:51:39.086","2017-07-03 12:52:40.135","192.168.10.16","50.17.246.138",1677,0,2,1,0,0,"61.049037"
"2017-07-03 12:51:41.681","2017-07-03 12:52:44.276","192.168.10.16","50.18.253.140",1103,0,1,1,0,0,"62.594947"
"2017-07-03 13:47:34.870","2017-07-03 13:48:35.944","192.168.10.16","50.19.113.55",877,0,1,1,0,0,"61.074000"
"2017-07-03 12:16:41.835","2017-07-03 12:18:19.241","192.168.10.16","50.19.223.117",1739,0,3,1,0,0,"97.405942"
"2017-07-03 13:42:23.344","2017-07-03 13:44:38.468","192.168.10.16","50.19.232.30",2296,0,2,1,0,0,"135.124153"
"2017-07-03 12:24:59.205","2017-07-03 12:27:44.318","192.168.10.16","50.19.83.4",3151,0,1,1,0,0,"165.112574"
"2017-07-03 12:20:09.019","2017-07-03 12:20:12.853","192.168.10.16","50.23.217.152",2322,0,3,1,0,0,"3.834333"
"2017-07-03 12:16:16.552","2017-07-03 12:18:12.421","192.168.10.16","50.57.31.206",1650,0,2,1,0,0,"115.869013"
"2017-07-03 12:18:16.762","2017-07-03 14:46:25.030","192.168.10.16","50.63.243.230",30863,0,91,1,0,0,"8888.267417"
"2017-07-03 14:02:59.909","2017-07-03 14:04:00.466","192.168.10.16","52.0.184.249",0,0,1,1,0,0,"60.557029"
"2017-07-03 13:32:12.981","2017-07-03 13:35:14.022","192.168.10.16","52.0.222.62",2721,0,1,1,0,0,"181.040539"
"2017-07-03 14:03:57.212","2017-07-03 14:05:58.149","192.168.10.16","52.11.31.31",8841,0,1,1,0,0,"120.937321"
"2017-07-03 14:19:10.703","2017-07-03 14:20:20.197","192.168.10.16","52.129.66.11",1054,0,1,1,0,0,"69.494001"
"2017-07-03 12:31:13.221","2017-07-03 12:32:13.944","192.168.10.16","52.14.115.67",2180,0,4,1,0,0,"60.722580"
"2017-07-03 12:19:52.279","2017-07-03 12:21:11.817","192.168.10.16","52.14.232.31",3955,0,1,1,0,0,"79.537709"
"2017-07-03 12:21:57.734","2017-07-03 12:22:02.880","192.168.10.16","52.15.145.173",352,0,1,1,0,0,"5.146840"
"2017-07-03 12:15:54.969","2017-07-03 12:34:36.639","192.168.10.16","52.15.239.205",67585,0,5,1,0,0,"1121.669222"
"2017-07-03 12:20:10.706","2017-07-03 12:21:11.529","192.168.10.16","52.15.40.245",1910,0,3,1,0,0,"60.823552"
"2017-07-03 12:32:22.858","2017-07-03 12:33:23.760","192.168.10.16","52.15.47.105",2266,0,4,1,0,0,"60.902325"
"2017-07-03 14:03:00.950","2017-07-03 14:14:50.789","192.168.10.16","52.18.60.0",1565,0,3,2,0,0,"709.839458"
"2017-07-03 12:16:41.856","2017-07-03 12:17:43.145","192.168.10.16","52.19.189.131",1755,0,2,1,0,0,"61.289515"
"2017-07-03 14:13:48.749","2017-07-03 14:14:20.763","192.168.10.16","52.199.105.238",731,0,1,1,0,0,"32.013959"
"2017-07-03 12:42:39.872","2017-07-03 12:43:40.988","192.168.10.16","52.2.144.140",1014,0,4,1,0,0,"61.115498"
"2017-07-03 12:51:40.450","2017-07-03 12:52:41.277","192.168.10.16","52.2.180.200",782,0,1,1,0,0,"60.826639"
"2017-07-03 12:24:52.949","2017-07-03 12:25:08.744","192.168.10.16","52.2.25.120",1305,0,2,1,0,0,"15.794757"
"2017-07-03 13:47:39.947","2017-07-03 13:48:40.696","192.168.10.16","52.20.176.243",2290,0,2,1,0,0,"60.748470"
"2017-07-03 12:18:32.401","2017-07-03 12:19:33.212","192.168.10.16","52.200.140.34",1145,0,2,1,0,0,"60.811051"
"2017-07-03 14:40:47.521","2017-07-03 14:41:49.078","192.168.10.16","52.200.143.253",4457,0,4,1,0,0,"61.556550"
"2017-07-03 12:18:16.668","2017-07-03 12:25:50.026","192.168.10.16","52.200.172.106",5270,0,4,1,0,0,"453.358004"
"2017-07-03 12:18:18.276","2017-07-03 12:18:24.352","192.168.10.16","52.200.51.46",561,0,2,1,0,0,"6.076416"
"2017-07-03 12:24:45.874","2017-07-03 12:25:49.517","192.168.10.16","52.200.58.136",725,0,1,1,0,0,"63.643381"
"2017-07-03 14:13:50.498","2017-07-03 14:14:56.477","192.168.10.16","52.202.39.44",1472,0,2,1,0,0,"65.978681"
"2017-07-03 13:42:22.345","2017-07-03 13:43:23.519","192.168.10.16","52.202.67.35",5182,0,4,1,0,0,"61.173467"
"2017-07-03 13:18:37.597","2017-07-03 13:19:39.684","192.168.10.16","52.203.207.223",17849,0,5,1,0,0,"62.087162"
"2017-07-03 12:24:50.407","2017-07-03 12:25:07.148","192.168.10.16","52.203.250.70",701,0,1,1,0,0,"16.741628"
"2017-07-03 13:47:38.479","2017-07-03 13:48:39.681","192.168.10.16","52.203.36.253",6107,0,3,1,0,0,"61.202549"
"2017-07-03 12:59:46.829","2017-07-03 13:00:49.488","192.168.10.16","52.204.149.202",1934,0,2,1,0,0,"62.658751"
"2017-07-03 12:16:11.888","2017-07-03 12:17:19.031","192.168.10.16","52.204.153.150",1569,0,2,1,0,0,"67.143461"
"2017-07-03 12:24:44.526","2017-07-03 12:25:51.187","192.168.10.16","52.204.60.158",928,0,1,1,0,0,"66.661040"
"2017-07-03 12:51:39.210","2017-07-03 12:52:40.015","192.168.10.16","52.205.102.17",2118,0,2,1,0,0,"60.805822"
"2017-07-03 14:03:03.433","2017-07-03 14:04:04.272","192.168.10.16","52.205.79.28",465,0,2,1,0,0,"60.838429"
"2017-07-03 14:02:59.259","2017-07-03 14:04:00.305","192.168.10.16","52.206.179.97",715,0,1,1,0,0,"61.046284"
"2017-07-03 14:46:17.694","2017-07-03 14:47:19.023","192.168.10.16","52.206.227.49",1264,0,1,1,0,0,"61.329391"
"2017-07-03 12:51:44.695","2017-07-03 12:54:46.949","192.168.10.16","52.206.87.128",1868,0,2,1,0,0,"182.254054"
"2017-07-03 14:03:07.185","2017-07-03 14:04:08.614","192.168.10.16","52.207.194.86",10355,0,8,2,0,0,"61.429507"
"2017-07-03 13:47:33.781","2017-07-03 13:48:39.393","192.168.10.16","52.207.61.132",3454,0,2,1,0,0,"65.611715"
"2017-07-03 13:32:16.289","2017-07-03 13:33:18.494","192.168.10.16","52.207.65.146",1933,0,2,1,0,0,"62.205488"
"2017-07-03 12:24:43.267","2017-07-03 12:25:50.361","192.168.10.16","52.209.87.78",1762,0,2,1,0,0,"67.094437"
"2017-07-03 14:30:06.971","2017-07-03 14:31:08.186","192.168.10.16","52.21.172.68",3005,0,2,1,0,0,"61.215303"
"2017-07-03 12:16:16.491","2017-07-03 12:17:17.460","192.168.10.16","52.21.28.20",1539,0,2,1,0,0,"60.968475"
"2017-07-03 13:32:16.114","2017-07-03 13:32:23.580","192.168.10.16","52.216.22.13",1717,0,2,1,0,0,"7.466078"
"2017-07-03 13:43:47.246","2017-07-03 13:44:01.278","192.168.10.16","52.216.226.147",1178,0,2,1,0,0,"14.032211"
"2017-07-03 14:03:02.271","2017-07-03 14:03:25.476","192.168.10.16","52.216.64.144",246,0,1,1,0,0,"23.205216"
"2017-07-03 12:05:56.616","2017-07-03 12:06:57.028","192.168.10.16","52.216.65.195",742,0,1,1,0,0,"60.411666"
"2017-07-03 14:40:47.029","2017-07-03 14:40:54.741","192.168.10.16","52.216.82.203",987,0,2,1,0,0,"7.712203"
"2017-07-03 13:19:02.713","2017-07-03 13:19:08.999","192.168.10.16","52.216.82.88",744,0,1,1,0,0,"6.285378"
"2017-07-03 13:18:38.805","2017-07-03 13:18:45.381","192.168.10.16","52.216.85.205",648,0,1,1,0,0,"6.575811"
"2017-07-03 13:27:37.152","2017-07-03 13:27:45.196","192.168.10.16","52.218.65.20",666,0,1,1,0,0,"8.043647"
"2017-07-03 12:54:43.764","2017-07-03 12:55:46.261","192.168.10.16","52.22.100.235",905,0,1,1,0,0,"62.497020"
"2017-07-03 12:15:59.076","2017-07-03 12:29:27.127","192.168.10.16","52.22.113.46",10079,0,4,1,0,0,"808.051106"
"2017-07-03 12:06:57.821","2017-07-03 13:07:59.575","192.168.10.16","52.24.49.107",2217,0,3,1,0,0,"3661.754559"
"2017-07-03 13:32:17.803","2017-07-03 13:44:49.349","192.168.10.16","52.26.183.201",3150,0,4,1,0,0,"751.545500"
"2017-07-03 13:05:37.173","2017-07-03 13:06:37.924","192.168.10.16","52.27.123.81",9523,0,6,1,0,0,"60.750126"
"2017-07-03 14:40:51.578","2017-07-03 14:42:04.302","192.168.10.16","52.27.8.169",1837,0,2,1,0,0,"72.724164"
"2017-07-03 14:03:02.149","2017-07-03 14:04:08.632","192.168.10.16","52.3.171.117",1442,0,2,2,0,0,"66.482955"
"2017-07-03 12:06:58.070","2017-07-03 12:07:58.370","192.168.10.16","52.3.180.56",339,0,1,1,0,0,"60.300066"
"2017-07-03 13:32:17.467","2017-07-03 13:33:19.184","192.168.10.16","52.30.16.102",795,0,1,1,0,0,"61.717171"
"2017-07-03 14:40:49.266","2017-07-03 14:47:13.103","192.168.10.16","52.30.90.179",10208,0,10,1,0,0,"383.837525"
"2017-07-03 13:05:37.792","2017-07-03 13:06:38.680","192.168.10.16","52.35.101.212",796,0,1,1,0,0,"60.887788"
"2017-07-03 14:46:17.996","2017-07-03 14:47:19.704","192.168.10.16","52.35.208.52",2959,0,1,1,0,0,"61.708351"
"2017-07-03 12:41:07.263","2017-07-03 13:34:33.038","192.168.10.16","52.35.85.234",2544,0,4,1,0,0,"3205.774898"
"2017-07-03 14:46:12.399","2017-07-03 14:47:19.796","192.168.10.16","52.38.131.10",7608,0,6,1,0,0,"67.396537"
"2017-07-03 13:10:07.802","2017-07-03 14:35:57.957","192.168.10.16","52.38.5.243",3298,0,4,1,0,0,"5150.154761"
"2017-07-03 12:13:13.480","2017-07-03 12:14:14.502","192.168.10.16","52.39.217.49",9523,0,6,1,0,0,"61.022069"
"2017-07-03 14:40:50.705","2017-07-03 14:41:21.245","192.168.10.16","52.4.143.236",1067,0,2,1,0,0,"30.540073"
"2017-07-03 12:15:44.418","2017-07-03 12:34:36.648","192.168.10.16","52.4.208.247",5191,0,1,1,0,0,"1132.229949"
"2017-07-03 13:32:17.891","2017-07-03 13:33:18.758","192.168.10.16","52.4.232.179",1581,0,2,1,0,0,"60.866965"
"2017-07-03 12:17:49.637","2017-07-03 12:18:42.914","192.168.10.16","52.4.25.213",2184,0,3,1,0,0,"53.276850"
"2017-07-03 12:42:39.919","2017-07-03 12:44:36.126","192.168.10.16","52.4.58.129",911,0,2,1,0,0,"116.206980"
